src_geneid,trg_geneid
3725,8841
3611,55742
2810,9729
6774,6777
1655,2335
6604,6599
3172,51109
81620,6502
3191,6627
4904,10189
5698,5706
6117,8318
2287,7528
6627,1478
1655,1387
3640,3641
3172,9891
3172,10431
5431,140801
5191,5194
6921,51497
23099,55885
4087,23426
3172,5985
5436,84844
4688,9588
6133,6187
4736,23481
4175,79005
5440,6633
6804,6532
11098,6470
5698,5699
11007,84445
6175,6227
4814,127700
1759,2885
9368,7224
4880,133
5359,9802
7083,1026
2739,25953
3172,1244
191,10295
2059,29911
3175,8743
5430,29894
5111,51082
6141,6176
4809,11338
2274,4005
3172,5271
3172,593
3386,3684
1387,3091
9295,83443
1915,6141
1653,4613
6235,8663
928,963
6217,6626
8904,131034
2767,10681
5049,22985
2959,7067
990,4173
51082,902
5717,5720
2091,26354
10376,5295
51160,11337
790,9615
658,7311
4831,283458
10181,6432
5909,84206
22943,27121
10755,3655
5434,55090
3172,3454
2626,23414
6429,6629
6436,6439
6628,5725
9785,51362
6231,6155
4276,22914
10730,55276
9984,84321
6627,6427
2033,2624
5094,29894
6628,51692
857,5777
10640,23233
3437,159989
10742,54557
4116,6633
81,5696
10097,2017
23114,6386
51586,219541
25777,113878
7098,7100
6125,6228
4072,3903
51074,317
5884,5810
6528,9924
9343,53981
5976,23293
3172,79086
51366,219541
5925,7799
3303,23645
1995,23132
55140,177
650,429
10575,55090
57817,30061
3172,54584
2746,5162
1107,51588
2107,6141
3631,5295
958,9308
406,9575
10933,57634
5685,5716
55802,4089
6628,9939
6204,6203
2073,6143
3191,5094
5504,5509
162,8907
4773,51003
2308,5077
3717,3953
351,642
5310,5747
1387,2130
56144,9094
4440,6625
2778,2641
9522,10067
2107,6228
10912,1026
6014,6018
3145,9453
5707,7314
4121,27128
9721,140735
6204,1968
4739,1399
1285,10087
6881,2959
2870,1910
6137,6229
55813,79036
595,1874
6233,8669
2960,8805
3822,3824
90678,11345
3501,3503
23560,55759
8644,22985
5432,6883
3192,53981
5436,3185
5435,6431
6205,2197
2962,51362
2000,861
6164,6218
2067,5441
2070,6297
708,8531
51762,999
57609,25953
1806,8602
4632,58
993,5711
6192,8668
3190,9939
1191,7048
79711,84172
367,7110
8942,55687
8743,84060
3191,10914
7422,6405
84164,23028
1370,8904
6749,6921
31,51
9609,27156
1856,92610
51199,6790
5434,30834
516,4509
1296,5118
3172,1457
3716,50615
51586,55090
1487,2033
9612,8819
5686,5682
3312,60
3172,8615
1975,6230
5451,7020
6159,6206
11331,27429
51096,65083
513,6457
2322,2324
5439,51497
5437,6882
55646,11244
5359,11052
374291,4728
23451,27316
8243,220988
3172,9110
6202,6161
3064,25942
6223,6232
2786,2782
6048,7324
5432,220988
10528,54552
6175,127099
118460,57409
10621,11128
3172,10902
5347,5687
10955,26227
867,10253
993,9861
6927,51096
1975,6218
947,3574
5440,3187
2289,5241
6170,6208
11224,51069
3172,81558
10096,87171
7186,9825
6222,86781
9968,55090
8361,1058
3172,9128
3172,10901
5431,51497
7531,6622
5018,5859
6790,53615
8233,23451
811,22918
5686,7316
1435,4609
55093,79077
3576,3605
1653,10528
6601,5430
54840,7515
4116,3178
4216,29127
6133,6146
6732,54676
2494,80176
3175,26298
5901,57563
59341,2534
5437,1022
5709,5720
8562,29927
11091,51562
1773,8369
444,10345
8682,5595
1462,5048
3727,4088
3609,55342
4176,4171
8698,10672
6232,6167
6993,27319
6678,3339
3672,1295
3172,9310
6184,8193
404672,2071
5983,5884
6207,3921
6390,6391
5595,8870
9132,3786
5777,5295
5787,57003
6850,51206
9785,23451
3678,10755
3866,54474
7965,5859
6601,55227
1462,2200
10153,51388
5725,6429
6628,9295
2886,2887
8829,10371
6456,274
8473,84701
3569,9365
3187,10421
57590,92840
9527,9554
10946,10992
220988,3185
5037,5578
6434,5940
1488,23414
6217,6168
8470,2185
9861,5716
5654,90701
10605,3184
6189,1977
6626,83443
6165,6168
3384,5962
5431,2961
1738,5160
1605,6988
3304,6256
2130,11052
3191,57819
1051,9221
3181,3185
6222,6139
2059,7965
6175,6176
28964,9459
10632,199221
8462,3065
8899,5411
6790,6791
3965,26065
5810,6236
7042,7043
23636,3843
367,672
785,773
1453,7157
5451,55718
960,7430
54819,246329
1723,1727
92,90
5590,6774
5438,6633
6927,55759
10006,26999
6218,1965
6210,1977
6636,10291
3717,7006
4956,6676
56648,79094
1654,23636
3717,2887
6667,7490
657,658
4629,128872
203068,83988
6402,4589
6210,6235
6634,29894
22981,27301
867,6850
2099,6595
8867,274
5439,84844
84172,5437
3172,50940
38,10998
1378,1604
2316,54751
6927,1646
100133941,947
3635,6464
6924,6923
7343,3667
64750,283629
84844,6429
291,293
1499,83439
8661,1981
5594,23094
38,6713
965,3301
5591,7153
307255,6895
7322,64219
6907,10014
6927,3646
9295,7307
5925,6872
3172,10899
6642,8723
4922,9154
6143,6229
160,2690
6165,1964
7569,7592
2963,23451
7030,4089
3205,126326
3836,6772
3172,8209
203068,60
6123,6167
54797,84246
57120,359948
10946,10523
6232,6234
5594,5903
9363,57142
6125,6235
650,657
6927,83876
2081,3320
6786,57620
2534,10188
5683,5702
3329,10262
596,4170
2197,6161
1487,8204
6602,80273
7059,51162
5440,25920
10992,6780
999,83480
1026,8999
4034,57142
5932,55093
1938,6129
7076,4035
55333,8871
6123,10988
4924,4692
6139,6176
1238,6363
213,6927
6134,6154
3093,6045
8349,3009
5438,9128
174,2638
6100,7307
3741,1739
10181,23020
1787,10813
8729,64083
3184,10262
1977,134353
1875,6839
55186,5764
1773,3059
284403,55791
3937,4067
3578,6774
8812,84528
5439,6872
1500,1308
3172,3590
440081,283828
2290,3205
6777,10611
9229,1740
6230,8667
8237,9869
29889,55153
6418,8290
6340,6337
6124,6125
9343,6632
6227,6231
6402,6404
11338,10189
9770,3265
953,6693
649,653
29119,1499
2168,5465
6535,26576
26019,7538
3020,6597
30834,84172
3576,6354
2965,54462
6804,6857
6257,7067
1153,27316
6597,196
9611,9734
2582,2592
3181,53981
3172,57380
867,10174
5058,10095
6231,6157
1956,6633
139716,5295
6927,8462
4839,55226
60,1759
6249,1639
5817,10666
5861,79735
6462,63893
2962,1477
4856,3630
9779,51699
6194,6170
2966,4686
6877,6884
5601,284403
50628,6606
6625,27316
993,7027
1656,6311
4598,6208
362,4188
5873,10980
9656,53616
1938,3921
6929,4066
10094,10095
3172,9589
3688,975
6927,1979
2113,2625
10423,56894
1660,6427
51639,10523
3728,5796
472,675
2068,8732
31,160728
26003,5862
2775,10636
5439,27316
176,4060
6135,6229
6536,6804
5432,55284
273,5338
55324,114034
83548,84342
2889,9846
27106,56893
2271,11153
672,999
4067,7525
24148,6635
3728,1828
4734,6446
6137,6189
5431,6426
1665,5356
8874,5062
3184,10291
3824,3821
3172,283
22826,84844
2004,6722
6176,6234
64172,112858
23521,6155
1230,6387
6237,5900
7942,4286
5684,5701
4922,4224
10611,5581
6233,6193
5594,84823
5436,6872
9218,150094
4301,182
473,2139
3205,7409
5260,5837
2199,57120
3175,10426
10342,1400
5422,6119
3726,6565
5436,6632
23429,1870
6137,6222
79706,5610
9099,79656
3172,55771
10528,23223
2963,5094
2556,2567
4174,8317
6205,6167
2968,5887
3172,6427
1069,9814
91,163
6161,6232
27316,8106
51593,7431
718,5199
90,5058
5664,51107
1537,56949
5437,27316
7157,10474
367,595
5375,57563
5530,83667
220988,8175
3479,3481
79139,3105
5578,58
79623,4583
220988,6426
4851,51176
25804,219988
4000,6720
83755,90594
2770,6000
3065,3303
6129,6232
1515,5707
409,54558
29123,9759
28954,7531
7046,23551
5709,51053
3172,27296
4087,4005
2495,3827
1740,3761
891,993
8178,6923
4170,581
7204,10043
1938,6158
4856,1490
6500,26224
5979,6464
6430,6427
100133941,958
8777,7122
8884,57455
7850,3553
6875,2966
6194,8664
3439,3451
306,5068
4188,90594
5432,6125
2669,3821
50484,7157
5337,382
6774,7173
5687,5691
7409,5788
4809,9939
1964,1983
3175,5433
3066,7091
1022,2073
348,7804
7936,2968
9295,6626
3398,6925
5594,5706
112950,9978
5499,7157
6908,5927
6169,6133
6426,51755
6284,7414
3458,6774
8663,1981
6228,7458
119,84466
5431,1025
64750,10783
4301,11155
55143,332
6201,1974
65005,771
6513,2185
5694,5711
58484,834
8942,27247
6531,7054
6629,10421
3106,4100
9319,79027
5684,5717
7277,4130
27101,6271
2670,26751
6636,9939
3446,3447
3688,5175
9343,220988
5591,6118
3183,6430
1811,5577
91653,1499
5433,6880
7520,472
2070,23543
5594,2764
3887,79036
51154,284393
3250,5241
2705,9076
9440,10025
5757,25942
1487,23178
22916,23451
9435,10164
2590,2591
7224,23339
920,3676
4716,54676
51602,6144
4750,6787
6430,9939
805,5257
1018,890
6775,11155
7056,5104
1387,1445
529,10312
4093,80325
999,6205
2547,7015
6204,6171
943,960
55366,59352
6123,86781
369,10469
7067,10025
7421,6256
738,23303
994,1406
5436,3183
10163,1793
9349,6133
3172,6729
1436,5155
5433,5432
6588,487
8939,57120
6927,8370
12,64215
8666,3646
2935,331
5997,6331
10236,29894
1508,6281
2066,10413
4356,1381
1263,995
10738,10739
2207,6714
117177,4218
6924,22981
84172,7343
5714,5718
7975,51616
25957,285672
7343,54700
3055,10657
2712,284161
8325,22943
6206,8668
2962,6921
23641,58500
348995,79023
6429,6431
3175,54554
5609,53358
6135,6168
266812,10524
4879,4881
23438,23479
3320,5163
3172,55246
22826,5441
10067,1956
4988,2769
2146,8535
409,5594
1499,4609
6457,30011
9513,138046
11335,23468
2833,5196
7547,9586
3190,10978
1956,5058
127099,221589
6352,1234
5211,9782
10019,2885
2033,10370
23404,79797
4088,51176
1022,9150
6628,27316
5432,9785
10094,10093
904,6924
5438,3185
3101,3952
5500,55339
1915,7414
6224,7311
1915,6207
5888,10111
2782,2790
5604,3845
5515,5518
5320,1634
10992,10421
1003,1500
53615,8819
5439,51362
90861,2547
64112,151871
2064,4145
9295,9939
4116,3184
4914,25
3855,3303
6834,6835
2006,3958
2908,7157
3915,4811
6176,6232
1399,29760
1269,2769
8764,8741
4087,56956
54512,81889
5435,5437
4860,283209
5433,51585
3172,1479
672,4087
5000,29935
6654,29760
1915,1936
3172,1399
9295,51585
9669,6175
4086,23551
5438,1477
1288,5270
10266,27297
4233,3082
1616,5077
23111,64786
6874,6883
890,4172
5976,7290
335,2822
3172,10245
1031,7157
10213,5684
369,5605
8886,51388
51639,57819
6594,6599
2059,7802
834,4780
10998,57050
6147,6130
7153,6427
54505,79735
3836,8290
22981,170082
26232,8454
27,8976
9255,9455
5394,23404
3621,8850
836,8743
56288,5818
1678,8027
8499,8541
50848,56288
6341,9997
1278,3688
149371,11336
3191,6626
1504,12
10856,25911
8717,8915
7307,53981
10892,8915
5092,55093
2139,8615
55824,2534
2968,5430
6143,6146
158798,5576
6143,6124
2036,3708
3957,3958
2067,4255
5439,11338
5435,1477
1876,23429
4155,8576
10539,54507
9185,29924
10026,8733
6191,55176
2335,259
5111,7155
7005,25937
6144,6837
917,7070
1827,64478
84687,70
6141,6147
2549,9846
3170,11016
5914,50805
2048,5599
10514,219541
207,3615
1634,1287
687,5241
10788,10097
2622,6129
28996,8717
6192,1975
1801,5111
94,84501
3172,53371
10181,10978
11103,79954
6203,6155
5433,3187
22916,55692
8202,2100
1284,2199
5128,23424
10486,23239
10328,84661
6721,64114
84651,4495
87,117178
1315,4591
8440,8976
3866,27332
10694,908
6170,6171
220988,83443
5792,5979
2810,9413
9092,57819
2130,138046
7150,2547
5371,5925
6871,26015
5430,3181
5567,5568
9669,6160
4093,23462
6134,7525
6834,7528
57819,220988
57120,96764
10381,9741
29894,51585
1080,5174
1238,6348
9973,6647
1977,1978
5433,1477
573,7533
3183,3191
6594,6595
2268,1601
1445,5829
6908,3146
10249,5764
6189,1975
996,29882
659,2661
3172,23456
7322,7324
7965,9521
3172,56339
3836,7341
203068,8085
6233,2197
375,27236
914,3565
713,3273
3222,3233
990,5713
3238,4211
10412,55759
4351,5770
6158,116832
10455,54995
5289,30849
6426,6623
8493,6230
8880,79869
6917,2071
5430,8106
5216,10243
5654,23203
857,1445
2308,1051
6430,22916
4736,6204
2036,3965
3765,1815
321,63941
4067,9094
1104,2199
4152,4204
27258,2661
6159,6124
57731,288
6168,6234
6626,7153
5340,7123
56658,84812
9321,5925
9631,81929
9513,22934
11103,55127
10498,2033
3809,3107
1938,11224
3182,5976
9802,553115
55588,1024
7454,10750
4736,6192
1996,8615
7704,55068
3670,192111
6303,117246
6627,10949
3172,7448
8106,6430
4089,10987
6164,6173
22895,2643
29888,440
1515,57120
2139,4850
3172,8428
55722,147687
1387,55809
5196,3949
1967,5689
8677,50804
9099,11007
3929,7372
10999,81889
55090,8535
51585,51692
5757,5111
10458,64130
672,4800
4904,6635
11338,55145
7025,6667
27342,5867
83755,84707
9455,59284
83548,22796
5934,1875
8243,4670
374,4318
3172,56992
4089,5865
7936,904
920,9308
6294,3178
302,5327
26986,1964
6204,6124
27031,4867
25953,286552
9223,11155
23481,79039
4086,7205
3172,8027
38,11001
471,10606
2936,5160
54751,2317
10295,594
8721,1385
7277,10528
8942,10554
2769,4986
4224,10852
8453,8454
22826,8175
5433,6636
7035,7057
9785,10421
54780,286514
2140,6299
1981,10492
57062,3620
5437,9533
3175,10351
6643,9559
5094,9785
3921,6137
7431,26150
6169,6206
3320,10598
5432,23020
5435,10291
3213,3233
2553,23424
6638,50628
59345,51764
5683,57563
51053,10197
440081,28965
10241,58155
4054,7040
4599,7280
3172,23636
6123,6168
1647,3172
4089,64777
4591,7188
7020,7913
2561,2555
6908,5970
3576,4615
6202,1964
2962,83443
6303,51669
6222,6181
6462,6717
58,1773
6052,6054
2524,2529
9282,2908
6229,6173
891,10928
5441,6637
10978,9939
6232,8663
2768,2771
523,50617
2099,9584
9669,6137
5970,1958
10482,112942
2957,2965
4116,6427
6629,10189
8065,54165
55341,79036
8341,56647
8894,333
375,5338
695,10657
5532,83667
25,2885
3678,3688
6927,4898
27087,3689
8301,51202
4831,23479
10241,94039
3694,5594
26986,6231
1964,6164
6429,8175
2074,11200
26003,79734
650,7040
596,4609
1660,1478
2072,4331
440275,55157
3172,433
5657,5265
10978,51692
4312,4327
4155,5871
9933,51742
5914,896
8886,10412
11016,7803
29123,6714
6138,56915
2778,10672
2960,2966
2534,10163
10907,23020
10482,29107
3172,80110
4092,55914
64324,7067
4292,5395
3172,8861
2650,7410
9796,81557
7157,2965
862,7704
9367,53916
4729,6929
5438,2965
5451,55703
4314,63827
6772,6773
6152,6167
87,10755
238,3320
5430,5976
1019,1660
5690,5700
506,509
6218,8661
4736,6144
5430,8732
23476,55133
22916,83443
6667,51274
5564,53632
1026,79885
1802,5111
2670,6271
4736,6155
3172,11143
7083,7157
3064,23390
54675,4175
7514,1104
373,58500
4193,7157
1643,7507
9869,23309
4188,64745
6432,10482
5436,51077
3357,2776
2130,4707
634,5829
1583,6667
1822,9863
6729,7164
5433,6627
6636,6637
10474,83440
9704,23649
3055,1441
3717,6464
1107,8099
1161,5439
5501,5511
8301,160
27185,468
3672,284217
11321,51184
8851,273
3440,3454
6125,25885
10902,9643
3507,3512
50649,387
79934,84274
26749,64396
7057,5155
9343,83443
8655,3939
5451,6621
6165,6194
275,9861
1345,5764
4144,6667
163,164
5449,8820
1278,6850
4116,10949
10313,57142
7320,56254
6790,9493
8861,170463
5170,252884
6135,6138
6774,6772
10553,10998
2962,5433
5431,6629
10083,124590
79096,84060
5933,2972
4673,79187
1956,5925
6580,29956
3560,3559
5695,5710
22826,220988
10001,9969
6124,29927
375,3181
26039,222546
3029,9425
3759,9495
7534,7248
290,3689
3183,6432
3646,4093
2013,2014
6449,64084
357,10755
7009,572
6426,8233
4209,5598
8671,760
6634,10421
521,4509
6171,6224
10978,24148
389692,3651
57619,126326
9040,221184
3172,11257
3565,9332
4780,7357
10524,10902
1511,5657
3578,3815
8812,11030
9669,6192
11052,11060
6161,6218
3275,3276
79954,84916
23633,56915
23481,55226
7010,9046
7171,10915
1824,1825
87,4659
6176,6124
2555,3205
9135,23062
10250,10482
847,5781
3191,9939
701,8881
6905,7277
5437,3184
5690,10213
3172,8339
3576,4254
6320,55752
7076,1891
27339,56949
9416,23020
5440,6635
3172,2040
5435,6632
6636,6426
11030,51545
6625,8672
909,947
5050,9094
5018,124454
64965,23582
11214,5465
6192,6233
10250,8493
6853,2885
57154,54440
9572,9975
7534,673
375,55738
22803,1915
11344,1114
2139,6601
16,5888
51362,57703
7159,10297
5725,84246
7322,64320
4149,4335
284169,128240
5664,1795
3185,6426
7019,4860
834,8767
1387,6778
3172,114049
3172,7323
389,392
3670,8087
7572,10524
4211,80714
5500,10898
3621,57634
5430,6224
9063,367
10006,28952
5739,2767
1495,5663
329,3728
7534,9759
2791,2641
1738,25824
57563,84293
8655,5599
3875,8717
7218,51083
5435,9416
25885,902
3172,9554
3178,10189
6882,51616
6638,6741
204,5183
6193,8668
5087,4654
933,4311
10825,857
5575,8165
3815,7020
5435,55090
5720,5721
11216,5576
2913,22897
88,11155
5936,55805
3736,3742
836,55720
6627,57819
3172,5054
7276,7431
2908,7251
51138,10920
6878,2965
6626,7307
5437,51585
3643,3644
6143,86781
7040,2219
5069,7137
2109,10455
675,56946
6927,22891
6637,10949
4086,55140
5631,26003
6233,7311
5966,6857
6427,10189
10188,255426
2203,138065
5608,4216
4205,6722
1786,3066
3172,84864
29927,84172
2138,5725
5544,5555
1282,6288
5709,5717
6133,116832
3565,6778
5440,24148
10267,10268
5871,9402
8440,10262
5624,5660
6637,8175
4049,7133
4593,5913
4089,391
118,10808
1477,3187
9482,10488
9513,23204
1488,7050
100,2885
1147,26133
142,5925
7534,4773
2959,4171
1803,5788
7138,116225
335,2169
11243,4780
6866,60492
8175,9785
6892,567
3835,10989
902,2961
23451,3187
6138,6206
51582,84896
344,2068
3172,10617
9013,7157
9440,892
3351,3352
9114,10124
10362,11007
920,6898
5913,8615
1477,5725
941,3458
6421,9343
7485,23054
9516,9537
2348,4524
6462,9050
9729,29911
91949,9382
58190,2962
9014,7157
23112,57551
51280,79760
